hour_of_year,temperature_in,day_of_year
2753,71.9897509015152,115
2754,72.7955164015151,115
2755,73.5794815,115
2756,73.5475611287879,115
2757,73.0152386590909,115
2758,72.5005440075758,115
2759,72.2703254772727,115
2760,71.7429984545455,115
2761,71.1961980378788,116
2762,70.5748867424242,116
2763,69.9473515606061,116
2764,69.3216823863636,116
2765,68.8254327651515,116
2766,68.3859199393939,116
2767,68.0671849924242,116
2768,67.8509843181818,116
2769,68.0040246590909,116
2770,68.273420969697,116
2771,69.0044011439394,116
2772,69.9885381060606,116
2773,70.7576766060606,116
2774,71.435378,116
2775,72.1171597272727,116
2776,72.8336387575758,116
2777,73.4437230833334,116
2778,73.9919338560606,116
2779,74.2098715530303,116
2780,74.2289895757576,116
2781,73.91097625,116
2782,73.3815772651515,116
2783,72.8605710681818,116
2784,72.3542748030303,116
2785,71.8521384772727,117
2786,71.2748075075758,117
2787,70.7076667878788,117
2788,70.1019194242424,117
2789,69.4812074469697,117
2790,69.107607469697,117
2791,69.1970705833333,117
2792,68.9847527121212,117
2793,68.7490076136364,117
2794,68.7832894621212,117
2795,69.3893788560606,117
2796,70.2055849318182,117
2797,71.1521369621212,117
2798,71.9735594545455,117
2799,72.4974321287879,117
2800,73.0795315530303,117
2801,73.6826773030303,117
2802,74.030850530303,117
2803,74.4275273030303,117
2804,74.1125876515152,117
2805,73.6914011060606,117
2806,73.3988107954546,117
2807,72.8313690833333,117
2808,71.9783705227272,117
2809,71.2765388333333,118
2810,70.6206868787879,118
2811,70.0004298636364,118
2812,69.3742485984849,118
2813,69.2900043181818,118
2814,69.2079556287879,118
2815,69.2146021969697,118
2816,69.1390376893939,118
2817,68.8909256590909,118
2818,68.7553563484849,118
2819,68.6312488030303,118
2820,68.7734463484849,118
2821,68.8912991060606,118
2822,68.9727460833333,118
2823,69.4130426515152,118
2824,69.9497849393939,118
2825,70.1289605075757,118
2826,70.2196899015152,118
2827,70.563499530303,118
2828,70.8572026742424,118
2829,70.8176446818182,118
2830,70.5425567878788,118
2831,70.1776423409091,118
2832,69.6101168181818,118
2833,68.9915763106061,119
2834,68.3860435454545,119
2835,67.8057733333333,119
2836,67.2604823181818,119
2837,66.9260471060606,119
2838,67.3605511590909,119
2839,67.8137108030303,119
2840,67.7908323712121,119
2841,67.7030820909091,119
2842,67.7957919621212,119
2843,68.3113540757576,119
2844,68.819733719697,119
2845,69.0439109242424,119
2846,69.3648635378788,119
2847,69.7859431439394,119
2848,70.2326330378788,119
2849,70.4230203787879,119
2850,70.5932843636364,119
2851,70.7702027878788,119
2852,70.7360894772727,119
2853,70.5620887348485,119
2854,70.1805085606061,119
2855,69.7296306287879,119
2856,69.3487070606061,119
2857,68.9135656666667,120
2858,68.6519626363636,120
2859,68.4542893106061,120
2860,68.0988478106061,120
2861,67.5635724772727,120
2862,67.6976593333333,120
2863,67.2084557424243,120
