hour_of_year,temperature_in,day_of_year
1,67.0457142857143,1
2,66.6734285714286,1
3,66.2053214285714,1
4,65.8918214285714,1
5,65.8115595238095,1
6,65.9265,1
7,65.93475,1
8,66.8049642857143,1
9,68.0207261904762,1
10,68.7287738095238,1
11,68.9309761904762,1
12,68.9073452380952,1
13,68.8289523809524,1
14,68.9672023809524,1
15,69.0902380952381,1
16,69.1056309523809,1
17,69.3055476190476,1
18,70.0394642857143,1
19,70.36975,1
20,70.3556309523809,1
21,69.9994642857143,1
22,69.4372023809524,1
23,68.8308452380952,1
24,67.9757142857143,1
25,67.2398928571428,2
26,66.7784642857143,2
27,66.3044285714286,2
28,65.9641666666667,2
29,65.8407142857143,2
30,66.1324285714286,2
31,67.1932142857143,2
32,68.4156428571429,2
33,68.7415238095238,2
34,68.7425476190476,2
35,68.7257738095238,2
36,68.795630952381,2
37,68.7400833333333,2
38,68.8181666666667,2
39,68.8545119047619,2
40,68.883369047619,2
41,68.9413333333333,2
42,68.8488809523809,2
43,69.1560476190476,2
44,69.5509880952381,2
45,69.6979166666667,2
46,70.0258571428571,2
47,69.4007380952381,2
48,68.3405357142857,2
49,67.701619047619,3
50,67.1984523809524,3
51,66.713380952381,3
52,66.2835,3
53,66.081369047619,3
54,66.0897023809524,3
55,66.1897380952381,3
56,66.6751071428571,3
57,68.0477261904762,3
58,68.5601666666667,3
59,68.8883214285714,3
60,68.9333214285714,3
61,68.8899166666667,3
62,68.9828690476191,3
63,69.3874404761905,3
64,69.5952261904762,3
65,69.5047142857143,3
66,69.4810952380952,3
67,69.4346785714286,3
68,69.7574880952381,3
69,69.770130952381,3
70,69.5172619047619,3
71,69.0597619047619,3
72,68.1079523809524,3
73,67.5144523809524,4
74,67.0643928571429,4
75,66.6772023809524,4
76,66.3028452380952,4
77,66.3593095238095,4
78,66.64375,4
79,67.3295,4
80,68.5727738095238,4
81,69.0891904761905,4
82,69.2539285714286,4
83,69.210130952381,4
84,69.3967976190476,4
85,69.3869880952381,4
86,69.2515595238095,4
87,69.4095595238095,4
88,69.6782261904762,4
89,69.621869047619,4
90,69.6970595238095,4
91,69.8366666666667,4
92,69.7880357142857,4
93,69.4011547619048,4
94,69.0316547619048,4
95,68.6014404761905,4
96,67.9493452380952,4
97,67.4885833333333,5
98,67.2530952380952,5
99,66.9568095238095,5
100,66.7857857142857,5
101,66.6738690476191,5
102,66.885630952381,5
103,68.0511190476191,5
104,68.8144880952381,5
105,69.1475119047619,5
106,69.5779880952381,5
107,69.2684166666667,5
108,69.1773333333333,5
109,69.3959880952381,5
110,69.7112857142857,5
111,69.3042738095238,5
112,69.6680595238095,5
113,69.3827738095238,5
114,69.5657380952381,5
115,69.6673095238095,5
116,69.4146547619048,5
117,69.6641428571429,5
118,69.8506785714286,5
119,69.444880952381,5
120,68.6873690476191,5
121,68.1075,6
122,67.8087023809524,6
123,67.4447857142857,6
124,67.137369047619,6
125,66.863619047619,6
126,66.6956547619048,6
127,67.6475238095238,6
128,68.9603214285715,6
129,69.2987380952381,6
130,69.4116428571429,6
131,69.4759285714286,6
132,69.3695,6
133,69.5945357142857,6
134,69.7039047619048,6
135,69.5074166666667,6
136,69.3054761904762,6
137,69.4531666666667,6
138,69.7520476190476,6
139,70.2668333333333,6
