hour_of_year,temperature,day_of_year
2596,66.1051673034989,109
2597,65.75672384192441,109
2598,65.63296719136596,109
2599,65.86106323883162,109
2600,66.34696366237117,109
2601,66.71694784707904,109
2602,66.88233094329895,109
2603,67.0018210937207,109
2604,67.18927858293684,109
2605,67.48088110996564,109
2606,67.63548866377693,109
2607,67.90359632676251,109
2608,68.1740618656463,109
2609,68.5623158937075,109
2610,68.97527677636054,109
2611,69.37702498809526,109
2612,69.43051379336737,109
2613,69.42011148639459,109
2614,69.21245943027209,109
2615,68.76765574064628,109
2616,68.26668172278913,109
2617,67.75626605187074,110
2618,67.23934568622451,110
2619,66.75720612466725,110
2620,66.31500981632651,110
2621,65.9426524957483,110
2622,65.889743664966,110
2623,66.08030556037417,110
2624,66.71689274599126,110
2625,66.89968726700683,110
2626,66.93739240901361,110
2627,67.15389384438772,110
2628,67.2524519914966,110
2629,67.51052069727893,110
2630,67.8974611164966,110
2631,68.26642079931975,110
2632,68.67718286394555,110
2633,69.13961231122448,110
2634,69.63020079506799,110
2635,69.92604464540817,110
2636,69.89403651870748,110
2637,69.67940860204722,110
2638,69.33399336597937,110
2639,68.98170815331372,110
2640,68.56257012819552,110
2641,68.09217978596493,111
2642,67.60441982523149,111
2643,67.20203042881943,111
2644,66.77397149744898,111
2645,66.35631666666666,111
2646,66.21921745238095,111
2647,66.42058455187075,111
2648,66.7684221797052,111
2649,67.1044285249141,111
2650,67.35727812800687,111
2651,67.53460334450172,111
2652,67.88445995618557,111
2653,68.15557097704081,111
2654,68.43591576190477,111
2655,68.8528997380952,111
2656,69.48803217340068,111
2657,69.90853191323492,111
2658,70.3545573510101,111
2659,70.51394135521883,111
2660,70.53032949393939,111
2661,70.43216197979798,111
2662,70.10101210101011,111
2663,69.63046449747475,111
2664,69.1415225462963,111
2665,68.6008048390381,112
2666,68.05073138383838,112
2667,67.52103561700336,112
2668,67.02320152861954,112
2669,66.6703869882155,112
2670,66.35617233272596,112
2671,66.30040930017007,112
