hour_of_year,temperature,day_of_year
210,68.9210625,9
211,68.79266666666666,9
212,68.73235416666667,9
213,68.6885,9
214,68.92877083333332,9
215,68.43908333333333,9
216,68.22666666666666,9
217,67.84810416666667,10
218,67.5913125,10
219,67.228375,10
220,67.06233333333333,10
221,67.01483333333334,10
222,67.01933333333334,10
223,67.05691666666667,10
224,67.35841666666666,10
225,68.44125,10
226,68.64620833333333,10
227,68.52297916666666,10
228,67.889875,10
229,67.60666666666665,10
230,67.69085416666667,10
231,67.79570833333332,10
232,67.61675,10
233,68.02691666666666,10
234,68.66495833333332,10
235,68.7348125,10
236,68.78729166666666,10
237,68.258625,10
238,68.40189583333333,10
239,67.95589583333333,10
240,68.03018749999998,10
241,67.84516666666667,11
242,67.1305625,11
243,66.73545833333333,11
244,66.71025,11
245,66.75841666666666,11
246,66.7780625,11
247,66.88008333333333,11
248,67.438875,11
249,67.31975,11
250,67.21404166666667,11
251,67.18083333333334,11
252,67.1909375,11
253,67.26010416666666,11
254,67.20468749999999,11
255,67.3389375,11
256,67.43068749999999,11
257,67.80527083333332,11
258,68.05081249999999,11
259,68.77447916666667,11
260,68.76820833333335,11
261,68.52722916666667,11
262,67.82904166666667,11
263,66.96487499999999,11
264,66.43810416666666,11
265,66.38012499999999,12
266,66.53899999999999,12
267,66.47041666666667,12
268,66.39985416666667,12
269,66.39172916666666,12
270,66.37845833333333,12
271,66.39108333333334,12
272,67.35877083333334,12
273,67.52391666666665,12
274,67.1545,12
275,66.92491666666666,12
276,66.97925,12
277,67.10277083333334,12
278,67.212625,12
279,67.14962499999999,12
280,67.20941666666667,12
281,67.15670833333334,12
282,67.17635416666667,12
283,67.00735416666666,12
284,67.08864583333335,12
285,67.38083333333334,12
286,67.35629166666666,12
287,66.7385625,12
288,66.29527083333332,12
289,66.10243750000001,13
290,66.04108333333333,13
291,66.0715,13
292,66.0956875,13
293,66.01008333333333,13
294,66.07583333333332,13
295,66.10775000000001,13
296,66.06404166666665,13
297,66.48327083333335,13
298,67.28916666666666,13
299,67.34872916666666,13
300,67.4069375,13
301,67.42627083333335,13
302,67.52897916666667,13
303,67.51904166666667,13
304,67.688,13
305,67.58320833333333,13
306,67.77166666666666,13
307,67.72327083333333,13
308,68.04620833333333,13
309,68.39649999999999,13
310,68.43639583333334,13
311,67.90172916666667,13
312,67.25977083333333,13
313,66.8395,14
314,66.57877083333332,14
315,66.47285416666666,14
316,66.53429166666666,14
317,66.59677083333332,14
318,66.59587499999999,14
319,66.660875,14
320,66.60741666666667,14
321,66.49141666666667,14
322,67.30360416666667,14
323,68.18216666666666,14
324,67.58304166666667,14
325,67.53408333333333,14
326,67.58677083333333,14
327,67.57872916666668,14
328,67.50004166666666,14
329,67.61800000000001,14
330,68.764375,14
331,69.14750000000001,14
332,68.99739583333334,14
333,68.80508333333333,14
334,68.65352083333335,14
335,68.20970833333334,14
336,67.60622916666667,14
337,67.19754166666667,15
338,66.78166666666667,15
339,66.37122916666667,15
340,66.40958333333333,15
341,66.33185416666667,15
342,66.26322916666666,15
343,66.46439583333334,15
344,67.8475,15
345,68.03937499999999,15
346,67.84441666666666,15
347,67.12197916666666,15
348,67.23347916666667,15
349,67.42110416666665,15
350,67.85583333333334,15
351,68.103625,15
352,68.30195833333333,15
353,68.28704166666668,15
354,68.60391666666666,15
355,69.31714583333334,15
356,69.34685416666667,15
357,69.34175,15
358,69.28708333333333,15
359,68.86845833333334,15
360,67.82922916666665,15
361,67.26558333333332,16
362,66.73085416666666,16
363,66.32139583333334,16
364,65.98579166666666,16
365,65.90995833333334,16
366,65.827,16
367,65.8964375,16
368,67.21316666666667,16
369,68.13108333333334,16
370,67.20175,16
371,66.77704166666666,16
372,67.03872916666668,16
373,66.90062499999999,16
374,66.88810416666666,16
375,66.88827083333334,16
376,67.063375,16
377,66.99766666666667,16
378,66.87870833333334,16
379,67.01270833333334,16
380,67.46268749999999,16
381,67.95864583333334,16
382,68.22672916666667,16
383,68.08156249999999,16
384,67.69039583333334,16
385,67.44929166666665,17
386,67.05197916666667,17
387,66.95664583333331,17
388,66.74329166666666,17
389,66.62102083333332,17
390,66.66360416666667,17
391,66.41825,17
392,66.70754166666667,17
393,67.30195833333332,17
394,67.4411875,17
395,67.62564583333335,17
396,67.10212499999999,17
397,66.95470833333333,17
398,66.92177083333334,17
399,66.88170833333332,17
400,66.85010416666668,17
401,66.62170833333334,17
402,66.81614583333334,17
403,66.76020833333332,17
404,67.24414583333333,17
405,67.52720833333333,17
406,67.67810416666666,17
407,67.48322916666666,17
408,67.21166666666667,17
409,66.92347916666668,18
410,66.70510416666666,18
411,66.70045833333333,18
412,66.77016666666668,18
413,66.751375,18
414,66.74775,18
415,66.81289583333333,18
416,67.43320833333334,18
417,67.57270833333332,18
418,67.62791666666666,18
419,67.84510416666666,18
420,67.81304166666666,18
421,67.71825,18
422,67.85129166666667,18
423,67.86991666666667,18
424,68.08975,18
425,68.32483333333333,18
426,68.16041666666666,18
427,68.29279166666666,18
428,68.66256249999999,18
429,68.4975,18
430,68.50489583333332,18
431,68.29383333333334,18
432,67.92754166666667,18
433,67.57141666666666,19
434,67.30391666666665,19
435,67.0031875,19
436,66.84620833333334,19
437,66.56302083333333,19
438,66.55491666666667,19
439,66.50683333333332,19
440,67.50075,19
441,67.52929166666667,19
442,67.61291666666668,19
443,67.68831250000001,19
444,67.9483125,19
445,67.99445833333334,19
446,68.03483333333334,19
447,68.10327083333333,19
448,67.89108333333333,19
449,67.87258333333332,19
450,67.81885416666667,19
451,68.29056250000001,19
452,68.4510625,19
453,68.29314583333334,19
454,68.41470833333332,19
455,68.37045833333332,19
456,68.13810416666666,19
457,67.675875,20
458,67.18347916666667,20
459,66.929125,20
460,66.57679166666667,20
461,66.65427083333334,20
462,66.58004166666666,20
463,66.70760416666667,20
464,66.82906249999999,20
465,67.70808333333333,20
466,68.12427083333333,20
467,68.31541666666666,20
468,68.51552083333334,20
469,68.75722916666666,20
470,68.49827083333332,20
471,68.45091666666666,20
472,68.224625,20
473,68.22904166666666,20
474,68.15747916666666,20
475,68.067125,20
476,67.91006250000001,20
477,67.71502083333334,20
478,67.2859375,20
479,67.04016666666666,20
480,66.58583333333334,20
481,66.33704166666666,21
482,66.10675,21
483,66.12604166666667,21
484,66.07066666666667,21
485,66.10527083333332,21
486,66.0059375,21
487,66.149,21
488,67.05804166666667,21
489,67.59370833333332,21
490,67.57110416666666,21
491,67.419375,21
492,67.53625000000001,21
493,67.66764583333332,21
494,67.9525,21
495,68.71877083333332,21
496,68.9898125,21
497,69.01587500000001,21
498,68.98566666666667,21
499,69.3005,21
500,69.47020833333333,21
501,69.63402083333334,21
502,69.70445833333333,21
503,69.41279166666668,21
504,68.76704166666666,21
505,68.24725,22
506,67.83177083333334,22
507,67.86820833333333,22
508,67.91002083333333,22
509,67.90570833333332,22
510,67.86777083333332,22
511,67.82908333333333,22
512,68.413,22
513,68.07454166666666,22
514,67.91433333333333,22
515,67.81452083333333,22
516,67.83614583333333,22
517,67.83218749999999,22
518,67.93754166666666,22
519,67.81866666666667,22
520,67.9070625,22
521,67.97685416666666,22
522,68.1158125,22
523,68.12814583333333,22
524,68.1665625,22
525,68.14016666666666,22
526,68.46579166666666,22
527,68.58104166666668,22
528,68.03829166666667,22
529,67.71670833333333,23
530,67.3383125,23
531,67.2453125,23
532,67.17927083333333,23
533,67.24960416666666,23
534,67.16564583333333,23
535,68.01072916666666,23
536,68.53520833333333,23
537,68.2651875,23
538,68.19858333333333,23
539,68.37475,23
540,68.6505625,23
541,68.79341666666667,23
542,68.46952083333333,23
543,68.26293749999999,23
544,67.97883333333333,23
545,67.79464583333333,23
546,67.89895833333333,23
547,67.97385416666667,23
548,67.98922916666666,23
549,68.33679166666667,23
550,68.269125,23
551,68.14239583333332,23
552,67.86556250000001,23
553,67.78408333333333,24
554,67.82127083333333,24
555,67.72229166666666,24
556,67.65064583333333,24
557,67.71495833333331,24
558,67.5068125,24
559,67.6283125,24
560,67.8464375,24
561,68.23097916666666,24
562,68.60362500000001,24
563,68.45554166666668,24
564,68.17160416666667,24
565,67.96508333333333,24
566,68.11595833333334,24
567,68.16783333333333,24
568,68.22429166666667,24
569,68.3668125,24
570,68.21764583333334,24
571,68.11439583333333,24
572,68.18202083333334,24
573,68.27375,24
574,68.4490625,24
575,68.50708333333334,24
576,68.09608333333334,24
577,67.66041666666666,25
578,67.41752083333334,25
579,67.24885416666667,25
580,67.19258333333333,25
581,67.21568749999999,25
582,67.19916666666667,25
583,67.29883333333333,25
584,68.07289583333333,25
585,68.11985416666667,25
586,67.79110416666667,25
587,67.861875,25
588,68.02858333333333,25
589,68.4518125,25
590,68.62522916666667,25
591,68.85777083333333,25
592,69.174125,25
593,69.49566666666666,25
594,69.72341666666667,25
595,69.67775,25
596,69.59787499999999,25
597,69.36622916666667,25
598,69.26379166666668,25
599,68.89204166666667,25
600,68.25779166666668,25
601,67.84643750000001,26
602,67.79791666666667,26
603,67.75245833333334,26
604,67.74233333333333,26
605,67.75720833333332,26
606,67.6735625,26
607,67.86364583333332,26
608,68.65072916666665,26
609,68.69881249999999,26
610,67.93325,26
611,68.0028125,26
612,67.86002083333332,26
613,68.03858333333332,26
614,68.31145833333333,26
615,68.45283333333334,26
616,68.59770833333333,26
617,69.11891666666666,26
618,69.39725000000001,26
619,69.69377083333333,26
620,69.81458333333332,26
621,69.81925,26
622,69.87304166666665,26
623,69.68662499999999,26
624,68.80410416666668,26
625,68.10733333333333,27
626,67.59120833333333,27
627,67.3204375,27
628,67.28945833333333,27
629,67.2455625,27
630,67.23197916666666,27
631,67.25277083333333,27
632,67.07968749999999,27
633,66.89291666666666,27
634,66.97170833333334,27
635,67.61783333333332,27
636,68.25675,27
637,68.084,27
638,67.98327083333332,27
639,67.9723125,27
640,67.93141666666666,27
641,67.83227083333333,27
642,68.02625,27
643,68.10702083333334,27
644,67.99241666666667,27
645,67.90745833333332,27
646,67.64127083333334,27
647,67.05152083333333,27
648,66.517,27
649,66.5085625,28
650,66.56595833333334,28
651,66.54275,28
652,66.4490625,28
653,66.3384375,28
654,66.26181249999999,28
655,66.17322916666666,28
656,66.859625,28
657,67.27564583333333,28
658,67.45339583333333,28
659,67.52381249999999,28
660,67.7375,28
661,68.05764583333332,28
662,67.83764583333333,28
663,67.77545833333333,28
664,67.8089375,28
665,67.62327083333334,28
666,67.60620833333331,28
667,67.60110416666666,28
668,67.64233333333333,28
669,67.82777083333333,28
670,67.92445833333333,28
671,67.91610416666666,28
672,67.90031249999998,28
673,67.29002083333333,29
674,66.70922916666666,29
675,66.44702083333333,29
676,66.30249999999998,29
677,66.31497916666666,29
678,66.26575,29
679,66.50154166666667,29
680,67.47066666666666,29
681,68.06322916666667,29
682,68.00925,29
683,67.95347916666667,29
684,67.78004166666668,29
685,67.970125,29
686,68.20685416666666,29
687,68.12008333333333,29
688,67.8555,29
689,67.71704166666666,29
690,67.57797916666667,29
691,68.35433333333333,29
692,68.34622916666666,29
693,68.65762500000001,29
694,68.68025,29
695,68.73066666666666,29
696,68.51570833333332,29
697,68.531,30
698,67.95210416666667,30
699,67.54933333333332,30
700,67.26477083333333,30
701,67.26295833333333,30
702,67.10479166666666,30
703,67.10989583333333,30
704,67.38145833333334,30
705,67.52972916666666,30
706,67.65912499999999,30
707,67.85979166666667,30
708,68.1826875,30
709,68.57820833333332,30
710,68.78989583333333,30
711,68.99641666666666,30
712,69.19508333333333,30
713,69.10327083333334,30
714,69.12970833333333,30
715,69.10781250000001,30
716,69.15408333333332,30
717,69.1694375,30
718,69.03991666666666,30
719,68.92389583333333,30
720,68.52885416666668,30
721,68.10516666666666,31
722,67.86883333333334,31
723,67.35122916666666,31
724,67.17495833333334,31
725,67.07245833333333,31
726,66.99345833333334,31
727,66.95216666666667,31
728,67.72475,31
729,67.35427083333333,31
730,67.187375,31
731,67.2801875,31
732,67.195125,31
733,67.2361875,31
734,67.1693125,31
735,67.44404166666666,31
736,68.3885625,31
737,68.77789583333333,31
738,68.688875,31
739,68.50679166666667,31
740,68.2348125,31
741,67.99568749999999,31
742,67.44154166666667,31
743,66.95120833333334,31
744,66.42647916666667,31
745,66.01479166666667,32
746,65.6784375,32
747,65.72460416666667,32
748,65.64497916666667,32
749,65.62960416666667,32
750,65.522375,32
751,65.748375,32
752,66.53945833333333,32
753,66.91154166666666,32
754,67.0646875,32
755,66.80260416666667,32
756,66.53547916666668,32
757,66.66977083333333,32
758,66.7651875,32
759,66.77389583333334,32
760,66.92274999999998,32
761,66.93908333333333,32
762,67.14162499999999,32
763,67.42085416666667,32
764,67.5996875,32
765,68.11529166666668,32
766,68.22422916666666,32
767,68.33847916666667,32
768,68.34239583333333,32
769,67.90966666666667,33
770,67.68475,33
771,67.49585416666667,33
772,67.45645833333333,33
773,67.50379166666666,33
774,67.4831875,33
775,67.67218749999999,33
776,68.63129166666667,33
777,69.15460416666666,33
778,69.36758333333334,33
779,69.41266666666667,33
780,68.9344375,33
781,68.64937499999999,33
782,68.62870833333334,33
783,68.75316666666666,33
784,68.9024375,33
785,69.231125,33
786,69.1300625,33
787,69.39354166666666,33
788,69.76062499999999,33
789,69.87008333333333,33
790,69.78706249999999,33
791,69.66452083333333,33
792,69.37529166666666,33
793,68.90179166666667,34
794,68.623,34
795,68.42189583333334,34
796,68.19872916666667,34
797,68.23525000000001,34
798,68.22912500000001,34
799,68.3154375,34
800,68.31727083333334,34
801,68.71204166666666,34
802,69.17508333333333,34
803,68.87064583333334,34
804,69.18702083333334,34
805,69.69760416666666,34
806,69.93491666666665,34
807,69.88777083333332,34
808,69.75920833333332,34
809,69.63610416666666,34
810,69.6386875,34
811,69.841625,34
812,69.63752083333333,34
813,69.56083333333333,34
814,69.37202083333334,34
815,68.72327083333333,34
816,68.37152083333335,34
817,67.9023125,35
818,67.58456249999999,35
819,67.86785416666666,35
820,67.74977083333334,35
821,67.52931249999999,35
822,67.62166666666667,35
823,67.37433333333333,35
824,67.694375,35
825,68.13225,35
826,68.48025,35
827,68.66679166666667,35
828,68.42404166666667,35
829,68.79795833333333,35
830,68.69462500000002,35
831,68.73893749999999,35
832,69.41120833333333,35
833,69.50933333333333,35
834,69.7526875,35
835,69.68297916666666,35
836,69.49308333333335,35
837,69.267,35
838,68.69635416666667,35
839,68.0561875,35
840,67.5498125,35
841,67.29599999999999,36
842,66.9095,36
843,66.72835416666666,36
844,66.58014583333335,36
845,66.43468750000001,36
846,66.25087500000001,36
847,66.21241666666667,36
848,66.98216666666667,36
849,67.53431250000001,36
850,67.57566666666666,36
851,67.48904166666667,36
852,67.46427083333333,36
853,67.17175,36
854,66.95033333333333,36
855,66.80647916666666,36
856,66.78314583333332,36
857,66.89483333333334,36
858,67.53981250000001,36
859,67.87479166666665,36
860,68.08570833333333,36
861,68.01295833333333,36
862,68.25243750000001,36
863,67.88227083333334,36
864,67.39075,36
865,66.95077083333334,37
866,66.67383333333333,37
867,66.34972916666668,37
868,66.02591666666666,37
869,65.76520833333333,37
870,65.82241666666667,37
871,65.89391666666667,37
872,66.84643750000001,37
873,67.4111875,37
874,67.41085416666667,37
875,67.24385416666667,37
876,66.82285416666667,37
877,66.8021875,37
878,67.03079166666667,37
879,67.07395833333334,37
880,67.1791875,37
881,67.24685416666667,37
882,67.20427083333334,37
883,67.5793125,37
884,67.58114583333334,37
885,67.43485416666667,37
886,67.30179166666667,37
887,67.23560416666666,37
888,67.20175,37
889,67.00999999999999,38
890,66.4481875,38
891,66.21435416666667,38
892,66.527375,38
893,66.35510416666668,38
894,66.51214583333335,38
895,66.55222916666668,38
896,66.84775,38
897,67.42970833333334,38
898,67.16047916666668,38
899,67.0479375,38
900,67.10775000000001,38
901,67.13979166666667,38
902,67.177625,38
903,67.20939583333333,38
904,67.27570833333333,38
905,67.264875,38
906,67.26772916666667,38
907,67.616,38
908,68.6980625,38
909,68.4386875,38
910,68.42993750000001,38
911,68.28839583333334,38
912,67.84841666666665,38
913,67.63260416666667,39
914,67.50614583333333,39
915,67.53333333333333,39
916,67.676625,39
917,67.69641666666666,39
918,67.73922916666668,39
919,68.4021875,39
920,69.04347916666667,39
921,69.62772916666665,39
922,69.62064583333333,39
923,69.51118749999999,39
924,69.92379166666667,39
925,70.1795625,39
926,70.18300000000002,39
927,69.75585416666668,39
928,69.53252083333334,39
929,69.853875,39
930,69.89145833333333,39
931,70.18720833333333,39
932,69.68697916666667,39
933,69.51922916666668,39
934,69.45847916666668,39
935,68.83158333333333,39
936,68.18839583333333,39
937,67.91120833333333,40
938,67.35714583333333,40
939,67.01566666666668,40
940,67.06229166666667,40
941,66.96897916666667,40
942,66.64877083333333,40
943,67.02247916666666,40
944,67.78514583333332,40
945,67.869375,40
946,67.48308333333333,40
947,67.42495833333334,40
948,67.43122916666667,40
949,68.09745833333334,40
950,67.93120833333333,40
951,68.29910416666668,40
952,68.19466666666665,40
953,68.26137500000002,40
954,68.58279166666667,40
955,68.49141666666668,40
956,68.7781875,40
957,68.54570833333334,40
958,68.29977083333334,40
959,67.68845833333333,40
960,67.685,40
961,67.06916666666666,41
962,66.94335416666667,41
963,66.2795,41
964,66.20189583333332,41
965,65.93441666666666,41
966,65.83291666666668,41
967,65.86425,41
968,65.65077083333333,41
969,65.50158333333334,41
970,65.70925,41
971,65.65360416666667,41
972,66.00764583333333,41
973,66.124125,41
974,65.73575,41
975,65.89720833333332,41
976,65.69170833333334,41
977,65.43016666666666,41
978,65.169625,41
979,65.39858333333333,41
980,65.52647916666666,41
981,65.20150000000001,41
982,64.99972916666665,41
983,64.8785,41
984,64.44314583333333,41
985,64.46529166666666,42
986,64.26210416666666,42
987,64.23370833333333,42
988,63.913333333333334,42
989,64.11847916666666,42
990,63.87064583333333,42
991,64.1184375,42
992,63.932937499999994,42
993,63.9133125,42
994,64.12385416666667,42
995,64.05975,42
996,64.34316666666666,42
997,64.33758333333333,42
998,64.79708333333333,42
999,64.93008333333334,42
1000,64.81049999999999,42
1001,64.46802083333333,42
1002,64.03620833333332,42
1003,64.2256875,42
1004,64.06135416666667,42
1005,64.40660416666665,42
1006,64.70627083333333,42
1007,64.4395625,42
1008,64.12641666666667,42
1009,63.959270833333335,43
1010,64.110625,43
1011,63.867,43
1012,63.95814583333334,43
1013,64.0145625,43
1014,63.913666666666664,43
1015,63.796791666666664,43
1016,64.07258333333334,43
1017,64.07856249999999,43
1018,64.19620833333333,43
1019,64.07008333333333,43
1020,64.51954166666667,43
1021,64.82302083333333,43
1022,64.78904166666666,43
1023,65.24825,43
1024,65.25445833333333,43
1025,65.19654166666666,43
1026,65.3901875,43
1027,65.33022916666667,43
1028,65.39175,43
1029,65.284625,43
1030,65.11679166666667,43
1031,65.39070833333332,43
1032,65.04820833333335,43
1033,65.0544375,44
1034,64.79322916666666,44
1035,64.50602083333332,44
1036,64.59060416666667,44
1037,64.46564583333333,44
1038,64.2998125,44
1039,64.16175,44
1040,64.36591666666668,44
1041,64.34454166666666,44
1042,64.31066666666666,44
1043,64.57364583333333,44
1044,64.55316666666667,44
1045,64.336625,44
1046,64.59958333333333,44
1047,64.61097916666668,44
1048,64.6254375,44
1049,64.85110416666666,44
1050,64.747625,44
1051,65.0668125,44
1052,65.56227083333333,44
1053,65.76739583333332,44
1054,65.80756249999999,44
1055,65.78625,44
1056,65.82604166666667,44
1057,66.53252083333334,45
1058,65.55564583333333,45
1059,65.06964583333333,45
1060,64.43787499999999,45
1061,64.54497916666666,45
1062,64.340875,45
1063,64.5281875,45
1064,64.45225000000002,45
1065,64.58945833333334,45
1066,64.74493749999999,45
1067,64.6736875,45
1068,64.97522916666668,45
1069,64.840125,45
1070,64.9598125,45
1071,65.02052083333334,45
1072,65.08752083333334,45
1073,65.13012499999999,45
1074,65.10964583333333,45
1075,64.87235416666665,45
1076,64.8295,45
1077,64.74910416666668,45
1078,64.70783333333334,45
1079,64.59364583333334,45
1080,64.66258333333333,45
1081,64.36802083333333,46
1082,64.24047916666666,46
1083,64.84550000000002,46
1084,64.81077083333334,46
1085,64.88477083333333,46
1086,64.82589583333333,46
1087,64.81750000000001,46
1088,65.93570833333334,46
1089,66.54802083333334,46
1090,66.808125,46
1091,66.67397916666667,46
1092,66.90208333333334,46
1093,67.11937499999999,46
1094,67.00164583333333,46
1095,66.98808333333334,46
1096,67.00354166666666,46
1097,67.37910416666668,46
1098,67.26372916666665,46
1099,67.41922916666667,46
1100,67.43368749999999,46
1101,67.02554166666667,46
1102,66.31787499999999,46
1103,66.094875,46
1104,65.55683333333333,46
1105,65.58983333333333,47
1106,65.53991666666666,47
1107,65.26839583333334,47
1108,65.32997916666667,47
1109,65.5014375,47
1110,65.24254166666665,47
1111,65.53166666666667,47
1112,65.62010416666666,47
1113,66.59091666666666,47
1114,67.22358333333332,47
1115,67.18935416666666,47
1116,67.48675,47
1117,67.5844375,47
1118,67.77727083333333,47
1119,67.39691666666667,47
1120,67.3344375,47
1121,67.46889583333333,47
1122,67.95322916666666,47
1123,67.93541666666667,47
1124,67.35639583333332,47
1125,67.43364583333333,47
1126,67.84554166666666,47
1127,67.57214583333334,47
1128,67.233875,47
1129,65.53945833333333,48
1130,64.92752083333333,48
1131,65.29799999999999,48
1132,65.50075,48
1133,65.31222916666667,48
1134,65.38647916666667,48
1135,65.23360416666667,48
1136,65.54677083333334,48
1137,66.20829166666665,48
1138,67.4226875,48
1139,67.72102083333334,48
1140,68.13039583333334,48
1141,67.98106250000001,48
1142,67.8531875,48
1143,67.99272916666665,48
1144,67.91035416666668,48
1145,67.84445833333332,48
1146,67.77525,48
1147,67.1754375,48
1148,66.52843750000001,48
1149,66.10279166666666,48
1150,65.81483333333333,48
1151,65.69789583333332,48
1152,65.56729166666666,48
1153,65.43827083333333,49
1154,65.47314583333333,49
1155,65.5295,49
1156,65.41414583333335,49
1157,65.58941666666666,49
1158,65.98516666666666,49
1159,65.83845833333334,49
1160,65.89754166666667,49
1161,67.27510416666667,49
1162,67.5559375,49
1163,67.55397916666666,49
1164,67.6043125,49
1165,67.82991666666666,49
1166,68.2324375,49
1167,67.7120625,49
1168,66.86356250000001,49
1169,66.21795833333333,49
1170,65.94679166666667,49
1171,65.5519375,49
1172,65.10185416666667,49
1173,65.27272916666666,49
1174,65.09720833333334,49
1175,65.03450000000001,49
1176,64.98075,49
1177,65.028875,50
1178,65.12989583333334,50
1179,64.91268749999999,50
1180,64.99575,50
1181,65.39683333333335,50
1182,65.118875,50
1183,65.22891666666666,50
1184,65.60160416666668,50
1185,67.42420833333333,50
1186,68.31841666666666,50
1187,68.56637500000001,50
1188,68.83435416666666,50
1189,68.53110416666667,50
1190,69.04052083333333,50
1191,69.18247916666668,50
1192,69.57366666666667,50
1193,69.52097916666668,50
1194,69.22925000000001,50
1195,69.56108333333333,50
1196,69.5390625,50
1197,69.29977083333333,50
1198,69.20097916666667,50
1199,67.95470833333333,50
1200,67.2099375,50
1201,66.83941666666666,51
1202,66.91870833333334,51
1203,67.02954166666667,51
1204,67.21027083333333,51
1205,67.26920833333334,51
