hour_of_year,temperature,day_of_year
545,68.03055327666667,23
546,68.50964677666666,23
547,68.85028219999998,23
548,68.84704063333332,23
549,68.84244435000001,23
550,68.92544866999998,23
551,68.5379915,23
552,67.82880505333334,23
553,67.25914603666666,24
554,66.66148055333332,24
555,66.23619751999998,24
556,66.00165077333335,24
557,65.68234807333334,24
558,65.64369946666666,24
559,66.06451186,24
560,67.19660423999998,24
561,67.48864018,24
562,67.54465786,24
563,67.62942595333332,24
564,67.76130473333333,24
565,67.86319950000001,24
566,67.89445205333334,24
567,67.92306157333333,24
568,68.01869676333334,24
569,68.04972980999999,24
570,68.36585734333335,24
571,68.85573455333333,24
572,69.05191198666665,24
573,69.07876183999998,24
574,68.93021198666666,24
575,68.53175653333334,24
576,67.86634932666666,24
577,67.19258008333335,25
578,66.62073827666669,25
579,66.18081044,25
580,65.73510495333333,25
581,65.44528068000001,25
582,65.30491571333333,25
583,65.86192015,25
584,66.63588105999999,25
585,67.36468862333334,25
586,67.55067585,25
587,67.59086655333334,25
588,67.58987628333334,25
589,67.62280930333333,25
590,67.74123151666664,25
591,67.68326979666668,25
592,67.77581630666667,25
593,68.03819305333333,25
594,68.45821785666668,25
595,68.95720519000002,25
596,69.10083131333333,25
597,69.21463702666668,25
598,69.30733359,25
599,68.83407873000002,25
600,68.16867305333334,25
601,67.53902187,26
602,66.99139067666667,26
603,66.56900376666667,26
604,66.12739415333333,26
605,65.84597566333333,26
606,65.86386085999999,26
607,66.47214966666665,26
608,66.80538744666667,26
609,67.30029224666667,26
610,67.58857325000001,26
611,67.57618205333333,26
612,67.73187083999998,26
613,67.87467556,26
614,67.79499086,26
615,67.68351446666667,26
616,67.89973990666667,26
617,68.18662702000002,26
618,68.54597986666668,26
619,68.87966041000001,26
620,68.87057331666668,26
621,68.92102499333333,26
622,68.87150104666667,26
623,68.53604227,26
624,67.87443149666666,26
625,67.16863522666667,27
626,66.69026603333333,27
627,66.17628269,27
628,65.74844525666667,27
629,65.38675139666667,27
630,65.34117236666665,27
631,65.86400308333332,27
632,66.47726141,27
633,66.88712352666666,27
634,67.61058152666666,27
635,68.00236628333333,27
636,67.94963308,27
637,68.05198243999999,27
638,68.04712679999999,27
639,68.04595582333334,27
640,68.08744377999999,27
641,68.28892318333334,27
642,68.55722292,27
643,68.96734228333335,27
644,69.31311948333332,27
645,69.16923657666668,27
646,69.18847477333333,27
647,68.72837144666669,27
648,68.16833804333334,27
649,67.62619921333334,28
650,67.18990621333333,28
651,66.73958426666667,28
652,66.39064417666667,28
653,66.12706604333334,28
654,66.00721637666669,28
655,66.16572751666668,28
656,66.73042376333333,28
657,67.45753177333333,28
658,67.92517970666667,28
659,68.286045514,28
660,68.3377814027778,28
661,68.30969936458332,28
662,68.20233299305555,28
663,68.08627438541667,28
664,68.08836825694446,28
665,68.07150410763892,28
666,68.10447192708334,28
667,68.2182343923611,28
668,68.34286640625,28
669,68.50645209027776,28
670,68.62857797916668,28
671,68.25506485416666,28
672,67.78249982291668,28
673,67.37027965277777,29
674,66.98759180902779,29
675,66.57586331249999,29
676,66.24663204166667,29
677,66.06144873611112,29
678,66.01139829861111,29
679,66.45411840277778,29
680,66.88694761805556,29
681,67.29842121180556,29
682,67.5447874409722,29
683,67.73874220833333,29
684,67.77963319444446,29
685,67.82241179166665,29
686,68.16588904166666,29
687,68.27652727777776,29
688,68.36864278124999,29
689,68.40078141319445,29
690,68.56876063888889,29
691,68.88841923958331,29
692,68.97990324999999,29
693,68.94917871287394,29
694,68.86080807638889,29
695,68.60941559722222,29
696,68.139009625,29
697,67.65840386111111,30
698,67.23923292708334,30
699,66.8587523923611,30
700,66.60793834375,30
701,66.44478839930555,30
702,66.57594596180554,30
703,66.97088075694444,30
704,67.30106907986111,30
705,67.62586106597222,30
706,67.57761220138889,30
707,67.72293584722222,30
708,67.90543469791668,30
709,67.94223007291667,30
710,67.91074307638888,30
711,67.80647282638888,30
712,67.94594517013888,30
713,68.11936784027779,30
714,68.28978720833332,30
715,68.5040499722222,30
716,68.56125668749999,30
717,68.4824640763889,30
718,68.43117372916667,30
719,67.96044396875,30
720,67.2654158923611,30
721,66.67713789236113,31
722,66.15697429166666,31
723,65.75976613194445,31
724,65.41801669791668,31
725,65.24275768055556,31
726,65.20005024999999,31
727,65.80999510763888,31
728,66.33325314930555,31
729,66.50960026736111,31
730,66.85292693055555,31
731,67.10617755555553,31
732,67.39052240972221,31
733,67.42486471874999,31
734,67.5242517826087,31
735,67.72702180072464,31
736,67.96344651086956,31
737,68.16835891666666,31
738,68.07325280555555,31
739,68.38629680208332,31
740,68.63810994097223,31
741,68.57998928472223,31
742,68.49346457986108,31
743,68.02585175,31
744,67.39553993055556,31
745,66.69719814583334,32
746,66.1565865,32
747,65.80147510069445,32
748,65.51715498611111,32
749,65.5580726111111,32
750,65.7201910763889,32
751,66.04384495138888,32
752,66.56658610416666,32
753,67.106505625,32
754,67.07934135763888,32
755,67.17337110416666,32
756,67.25865139930556,32
757,67.30656123263887,32
758,67.20536699684344,32
759,67.22848824305557,32
760,67.37125505208333,32
761,67.57498040624999,32
762,67.73388326041668,32
763,68.13486883680557,32
764,68.41294821180556,32
765,68.45487058333333,32
766,68.48340928125,32
767,68.11294510069443,32
768,67.52652592361112,32
769,66.93256593402778,33
770,66.47455578472223,33
771,66.20073746527777,33
772,66.02608603449329,33
773,65.91825118840579,33
774,65.91265878260869,33
775,66.48136053260869,33
776,66.91827923913043,33
777,67.43961131884058,33
778,67.42975660507246,33
779,67.467037942029,33
780,67.5040511111111,33
781,67.41004792045455,33
782,67.30433885606061,33
783,67.26220806818183,33
784,67.45401465530303,33
785,67.74911675724637,33
786,68.05083871376812,33
787,68.44722462318842,33
788,68.68795013405796,33
789,68.67682825889328,33
790,68.63347063405797,33
791,68.29686123188408,33
792,67.80820828985506,33
793,67.23465211231884,34
794,66.75460474637681,34
795,66.46461995652173,34
796,66.24037047826087,34
797,66.03194544202898,34
798,66.14621226811595,34
799,66.47741213768117,34
800,67.10588826811592,34
801,67.47293146739132,34
802,67.53727946739131,34
803,67.59529780434782,34
804,67.83279023913043,34
805,68.09389456521741,34
806,68.46337963405797,34
807,68.61134990217393,34
808,68.62418785869563,34
809,68.6417309057971,34
810,68.6631078442029,34
811,68.70718876449276,34
812,68.67188517753623,34
813,68.5423899710145,34
814,68.38394146875,34
815,68.03359856597221,34
816,67.61088277083334,34
817,67.13719357986112,35
818,66.67002294097223,35
819,66.27610759375001,35
820,65.94772357291667,35
821,65.69523185416666,35
822,65.62392314236112,35
823,65.77163161458333,35
824,66.2478983263889,35
825,66.80492824652778,35
826,67.32014472569445,35
827,67.59371809722222,35
828,67.70127670138889,35
829,67.84773219791666,35
830,67.9371356388889,35
831,68.16132380902779,35
832,68.28887455902778,35
833,68.37535827777776,35
834,68.38069444097222,35
835,68.45575690625,35
836,68.51826808680556,35
837,68.42854743055555,35
838,68.36829993055555,35
839,68.00942777430556,35
840,67.53304948958332,35
841,67.06609059375002,36
842,66.59627481944445,36
843,66.17337932291666,36
844,65.81799280208334,36
845,65.62920807291667,36
846,65.61877048958335,36
847,66.08877037847223,36
848,66.43740186805555,36
849,66.90482564930555,36
850,67.21035567013888,36
851,67.23794551736113,36
852,67.41310473263889,36
853,67.51690240277779,36
854,67.59505724305556,36
855,67.61299979166667,36
856,67.56723084027777,36
857,67.63510135069446,36
858,67.75945677083332,36
859,67.86889407986111,36
860,68.03177572569446,36
861,67.98614496527779,36
862,68.01367467708333,36
863,67.53379760763889,36
864,66.9485580763889,36
865,66.39053328125,37
866,65.91451876388889,37
867,65.4731208263889,37
868,65.21784403819444,37
869,64.98567037152777,37
870,64.95162311111112,37
871,65.25751057291667,37
872,65.45228089583333,37
873,66.11454295138888,37
874,66.5839243263889,37
875,66.67082627083333,37
876,66.59925065972222,37
877,66.74709658680555,37
878,67.0211538263889,37
879,67.22298328819443,37
880,67.13103195138889,37
881,67.08919100000001,37
882,67.18300928125,37
883,67.28919507291666,37
884,67.36986252777778,37
885,67.42832078472223,37
886,67.71693952777777,37
887,67.44515576736111,37
888,66.90348901736112,37
889,66.22623910069446,38
890,65.62649698958333,38
891,65.13542306250001,38
892,64.75035335069443,38
893,64.46908062152777,38
894,64.57061208680555,38
895,65.08738675347222,38
896,65.36485589583333,38
897,65.48176417028985,38
898,65.94560265217392,38
899,66.25835135869565,38
900,66.5111455362319,38
901,66.81987086111111,38
902,67.19648571527777,38
903,67.46945991666665,38
904,67.55431803472221,38
905,67.71293670486112,38
906,67.93377913194445,38
907,68.20941670486111,38
908,68.59366528819443,38
909,68.49368951388888,38
910,68.26544525347222,38
911,67.75637640277778,38
912,67.08067808680555,38
913,66.4279424826389,39
914,65.88359607638888,39
915,65.45932330555557,39
916,65.10427202777778,39
917,64.88879575694445,39
918,64.94027128472221,39
919,65.26761905208335,39
920,65.50409235069445,39
921,66.03407088194443,39
922,66.40651726388889,39
923,66.65998380101495,39
924,66.61866611805557,39
925,66.73928280208334,39
926,66.86114364236113,39
927,67.09546989236112,39
928,67.38719975724636,39
929,67.74783401449274,39
930,67.86882886594204,39
931,68.03904698550727,39
932,68.4142045847222,39
933,68.30121539930555,39
934,68.05946292708335,39
935,67.52503843402776,39
936,66.87919299305554,39
937,66.25927118749999,40
938,65.69250009782608,40
939,65.27423655072464,40
940,64.97274384782611,40
941,64.67353659420289,40
942,64.67868507465279,40
943,65.08703826388887,40
944,65.92140759374999,40
945,66.22862411111113,40
946,66.21379188194445,40
947,66.5260970625,40
948,66.63681851041667,40
949,66.83265616666667,40
950,67.0286357951389,40
951,67.22565938541665,40
952,67.45631094791669,40
953,67.80596845289855,40
954,67.92567844565217,40
955,68.08794867391303,40
956,68.18342477173914,40
957,68.07553767391302,40
958,67.99361502173913,40
959,67.43669436594203,40
960,66.79495056521739,40
961,66.20616225724636,41
962,65.7439132210145,41
963,65.23969982608695,41
964,64.80417944565218,41
965,64.4558241847826,41
966,64.45186368840578,41
967,64.97850381944444,41
968,65.32386347916666,41
969,65.76207903472222,41
970,66.00969860763888,41
971,66.24446434027779,41
972,66.46004651609849,41
973,66.53475685869566,41
974,66.63709153985506,41
975,66.97626754347826,41
976,67.22816989130435,41
977,67.31244452173914,41
978,67.32512788405798,41
979,67.40483008333335,41
980,67.516097942029,41
981,67.2896622753623,41
982,67.25037105072464,41
983,66.59443322101451,41
984,65.83107941666665,41
985,65.2782942173913,42
